text,label
"真的純屬謠言一則，當然目的是希望大家多使用自己帶的餐具，出發點是好的，只是流傳和告知教育的方式比較極端，而且描述淋巴瘤的情形跟真實的狀況有落差。基本上食藥署及各縣市衛生局104年度稽查全國共172家大賣場、量販店、生鮮超市、免洗餐具批發商等，總計抽驗市售免洗筷225件檢驗二氧化硫、聯苯及過氧化氫。檢驗結果二氧化硫殘留量均與規定相符，惟4件越南進口免洗筷不合標準，1件檢出聯苯0.22 ppm，3件檢出過氧化氫，抽驗不合格率佔1.8%。衛生單位將持續落實稽查抽驗，確保免洗筷餐具的安全與品質。 

未經查證就散布謠言，最高可以開罰 3 萬元。",0
"一年一次僅開放 3 小時的神秘天母古道湧泉在  107/4/1 (日) 開放囉~
入山時間為 09:00 - 12:00
錯過就等明年囉~
集合時間：04/01日09:00（準時出發）
集合地點：天母派出所旁的兆豐銀行天母分行集合
交通資訊:
捷運石牌站下車，轉乘紅19、224、601至「天母總站」下車

配合這次水利局開放天母水道祭，體驗秘境古道，生飲自然湧泉水。
歡迎參加哦~
(如遇下雨照常舉行，步道相當安全哦~)",0
"這是一位武漢醫科大學學生 染病情形及治療過程 非常值得我們參考


“我最早出現症狀是1月16日，年前，八九個同學聚餐，吃完飯回實驗室，就開始不舒服，頭有點暈，我備著體溫計，一量果然有點發熱，37.2度。我猜可能因為吃太多，喝了點紅酒。那天本來還想做點事，要畢業了，課題和論文都要忙，但是感覺很困，就直接回宿舍睡了。

那時候根本不會想到新型冠狀病毒，當時公佈病例只有四十幾個，怎麼可能輪到我，何況我沒去過華南海鮮市場。

奇怪的是，後面幾天沒有不舒服，該幹嘛該幹嘛，還和朋友出去吃了烤魚，甚至熬了夜。這就是這個病毒可怕的地方，太詭異了。

之所以肯定那次聚餐有問題，是因為我已經七八年沒感冒了，鼻涕都很少流，唯獨那天不舒服。現在想，可能也因為太久不感冒，免疫系統沒鍛煉過，抵抗力反而不行。

一塊吃飯的同學，後來或多或少都有症狀，發熱、咳嗽，跟感冒一樣。據我所知，大多沒有確診，只是在醫院隔離。也有個別確診的。

我是1月19號回的家，高鐵轉普快到縣城，再回村裏。後面幾天疫情突回家第四天，1月23號中午，吃完一碗餃子，我就感到發燒，一量38度，已然爆發。歐我就待在家裏，不走親戚，出門也只有晚上散散步。

又感覺很冷，還想今年冬天怎麼了，家裏開了空調還那麼冷，鑽進被窩，肌肉開始發酸。

那時候我就很恐慌：怎麼辦，自己是不是”中槍”了？

我偷偷哭，憋著哭，還吐了口痰——這口痰是透明的，帶著泡沫，醫學上叫卡他（症）狀，我知道肯定有問題了。擦完痰，扔了垃圾桶，我跟爸媽說不要碰這個垃圾桶，回頭密封處理好。我戴上口罩，讓他們戴，讓他們和親戚朋友說，也趕緊戴起來。

我爸打120，我接過電話，明確告訴對方：我發熱了，很可能感染上這次病毒。對方也很冷靜，問了我情況。

等了一兩個小時，救護車才到村裏。路上擁堵，車開得不快，透過玻璃，只能看到灰濛濛的天空。我心裏想，天哪，這些人怎麼還都在外邊晃蕩。

那時候心理就有“負反饋效應”了——越想著嚴重，越會放大病情，一擔心全國疫情會不會失控，自己體溫又上去了。甚至要吐了，趕緊找個垃圾袋，吐完，我一路提著，到隔離病房才扔掉。

到縣醫院才知道，我是全縣第一個住進隔離病房的。真的很扯，怎麼就輪到我了呢。

小縣城的隔離病房條件很一般，門是木頭做的，廁所要走出門才能上，裏面燈壞了，要自己用手機照著。剛開始我想，幹嘛要回來，武漢醫療條件不是更好嗎。後來慶倖，還好回來了，我的天，在武漢肯定排不上號。

隔離病房醫生蒙了幾層口罩，只能看到眼睛，那幾天還沒防護服，只穿了藍色隔離服，進出就要換。我很擔心他們，不想讓他們碰我。有什麼事都儘量打電話、發微信。

但他們真的很勇敢，沒有人退縮。醫生告訴我，這是他們的工作。

突然缺氧
進醫院當天，我就做了全部檢查。拍CT，做血常規，各種指標像轉氨酶都不正常，和免疫有關的細胞少了特別多，白細胞幾乎降到0。

第二天，疾控的人過來，從喉嚨取樣做“咽拭子檢查”。晚上結果就出來了，沒有意外，陽性。我確診了。親戚打電話通知我時，語氣很沉重。那會兒我反而淡定了，說沒事，我早就知道了。難受是慢慢到來的。

治療就是輸液，各種各樣的液，對症下藥，抗炎、護肝。但我知道，免疫系統出現問題，藥物治療幾乎都是輔助作用，更要依賴自己的身體和信念。配合醫生是一方面，心態放鬆是一方面。那幾天我就一點點想辦法，用身邊的食物、水去調整身體的不適。

得了這個病，人會特別想喝水。三四百毫升一杯，我能喝十杯，沒有尿意，但上了廁所才發現，其實膀胱快不行了，說明它的敏感度降低了。

發病後沒有食欲，一天下來喝一盒牛奶，吃兩三個雞蛋，一個我們當地的燒餅。牛奶得溫熱一下，一口一口慢慢喝。不要吃太多，以免體溫升高，也不要吃太少，以免低血糖。

我是全院第一個病人，醫生們也沒有經驗。很多時候我就自己在網上搜治療手段，和他們交流。比如，看到治療HIV的某種藥物有效，我請教的教授也覺得靠譜，就和他們說。兩個小時後，縣疾控主任就把藥物調過來了。

後來我知道，我住進來那天，縣裏很緊張，如臨大敵，開了緊急大會，佈置任務，包括調用各種物資、藥物，來保障我們。

住院第二天，大年三十，本命年最後一天，本來以為過了這天，水逆就會結束，一切都會好起來，但那天晚上12點，我突然感覺自己呼吸有點無力。

我摸了自己的心跳，發現弱了下來，再摸了頸動脈，幾乎感受不到跳動，有聲音也是沙沙沙，不是正常人的咚咚咚。

我一下子反應起來，自己缺氧了，拼命呼吸，同時讓自己冷靜下來——緊張會更缺氧，呼叫護士送氧氣瓶，吸著氧氣大口地呼吸，身體胸廓努力地配合、起伏。

我告訴自己，這時候再艱難都不能睡著，否則可能會忘了自主呼吸。不能躺下，否則會壓迫肺腑，所以始終斜靠著，腿和身子保持100度左右。

醫學上，我經歷的呼吸窘迫，是這次疫情的重症表現之一。平常人捏著鼻子也呼吸困難，但呼吸窘迫的時候，我都想不起來去呼吸了。

我求救了醫生，告訴他們隨時準備搶救，但如果沒搶救過來，器官衰竭了，就儘早放棄，不要再浪費醫療資源。

醫生來之前，我拼命吸氧，努力活動四肢，想讓它們熱起來，同時錄了臨終視頻。我想要和大家有個告別，斷斷續續錄了二十分鐘。

醫生半夜兩三點到了，鼓勵我，讓我挺住，可是我的手腳是冰的，麻木的，臉色發白，聽力很弱，說話都沒有任何力氣。

兩三個小時後，手腳才熱了起來，整個人不再是瀕死狀態，再後來發燒近39度，但我想這是好事，免疫系統終於又開始戰鬥了。

後來我吸著氧氣，讓自己平靜，不敢入睡，雖然繼續肌肉酸痛，但是存在即合理——如果不酸痛，我睡過去，忘了呼吸怎麼辦。

恍惚中挨到了早上，我明顯感覺到自己度過了一劫，脫離氧氣，自主呼吸逐漸恢復。

我就想好好洗個澡
第三天，護士送來了醫院飯菜，但是忘拿筷子了，我把牛奶的吸管當筷子，只有體驗過才知道這多難。

這天情況好了很多。體溫一度恢復到36.5，吃過飯，體溫又慢慢升高，但也頂多38度，沒之前那麼高，肌肉沒之前那麼酸痛。

這天我爸媽、我哥也來了醫院。他們前一天都發燒了，我讓他們再觀察一天，但他們挨不住都過來了。

只有我媽確診了，住進醫院隔離。我爸和我哥估計抵抗力好，病毒量小，檢測不出來，都回家隔離了。我每天和他們通個電話，告訴他們自己很好。來往的七大姑、八大姨也都在家隔離了，自己在家裏做飯。

醫院給我標的是“輕症”。但我媽才是真的輕症，除了剛開始發燒，後來幾乎就沒有症狀。

我倆搬到了一間，我就讓她多做深呼吸，按時吃飯，每天跳廣場舞，鍛煉身體。我不想讓她老記著這個事。

那幾天和同學、朋友溝通，發現大家都很害怕，不知道疫情何時控制住，我一開始也怕，但經歷過最危險時刻後，不怕了。既然想活著，就要平靜面對這一切。
我的狀態也越來越好。第四天早上7點多，體溫37度。護士來抽血，我說我好了，她說我很強大，長得真好看。聽了這話真的特別感動，想哭。那時我一周多沒洗澡，剛經歷完與疾病的一場廝殺，狼狽不堪。

說實話，以前我不太關注時事，但現在很關注這場疫情。不過，很多新聞我都不太相信了，除非是鐘南山說的，他清楚疫情發展，也不會撒謊。

2月1日，前一晚新聞說雙黃連可以抑制病毒，我媽說，你看雙黃連有效，我說，這你都信，不如睡覺吧。她說專家都說了，我說你聽專家的還是聽你閨女的。她就覺得我理論學太多了，還是不相信我。

後來我姨打來電話，跟我媽說買不到了，都賣完了。照理說她應該隔離的，但不知道為什麼偷偷跑出去買雙黃連了。我就接過電話，告訴她雙黃連那麼苦，喝它幹嘛啊，喝水不好嗎。

我的親身體驗是，喝水都有效。

但也不能刷太多新聞，否則會越看越恐懼，“負反饋效應”非常明顯。現在我覺得這個病本身沒那麼可怕，有時也需要靠意志力戰勝。我在朋友圈告訴大家可以練習平靜的深呼吸，保持淡定，我能挺過來，其他人也可以。

最近醫生又給我做了CT，結果很好，肺部炎症在吸收，幾乎沒啥了。但接下去還要隔離一段時間，醫生怕我以後免疫力還是不行，這幾天都在打免疫球蛋白。
算上別的藥，我一天要輸20小時，十幾瓶液，左右手都腫了，合不上拳頭，抬不起胳膊。不過，經歷過瀕死狀態，能躺著輸液已經是很舒服的事了。

進醫院後，我就一直在關注治癒病例，從發病到出院，病程在十四天左右，最新版的診療方案說，兩次核酸檢驗陰性能出院。我估計會很快治癒。全程治療沒用到激素，加上現在身體沒有不舒服，不會有後遺症。不用擔心這個。

跟很多人一樣，我只是得了一場病而已。要感謝醫生護士，相比我，他們才是拼盡全力的戰士。我就是個普通人。

未來，我也想給公共衛生做貢獻。動物疾病防控，活禽市場交易，這些都需要改進。但現在，我就想好好洗個澡。
",0
從之前的蘋果「電池門」一直到最近的臉書「個資外洩」，許多用戶都透過集體訴訟向這些大公司提告，不過我們一方面也會思考，跟這些大公司對抗真的贏的了嗎？而英國一對夫婦就將Google告上法院，最後成功讓Google必須支付21億英鎊 (~約861億台幣) 的罰金！,0
"轉發：
電視上的總統發佈會正在宣佈新的COVID19 檢測流程。
這個周日晚上由Google開發的網站就會開通，每個人註冊後可通過網上篩選決定是否要檢測病毒。需要的話可以到drive through testing clinic (CVS，Walmart, Target, Walgreen 的停車場），樣本會送到實驗室，用羅氏的快速檢測試劑檢測，結果會在網上通知個人。


【美國進入緊急狀態】
* Walmart, CVS, Walgreen, Target全部聯合起來確保drive through 的測試速度和各類商品的供應鏈。
* Lapcorp, Quest Diagnostic也全力加大測試力度和速度。
* Home Care Industry and Signify Health加入，確保無法親自去測試的人得到及時的上門服務。
* Roche這個大的公司的加入將測試速度提高10倍。
* Health and Human services 將減去各樣複雜的規定，比如住院的條件等，以保證病人及時盡快地得到治療。
* 免去所有聯邦貸款的學生貸款利息。
* 谷歌1700名軟件工程師加入，建立一個網站，不僅可以在家裡將自己的症狀上傳，得到及時的信息回饋，還能夠馬上查詢到哪裡可以最方便做測試。
* 最後，商人出生的總統，決定利用這個千載難逢的低油價機會，大量買進石油，以備不時之需。

此外，Comcast網絡公司為低收入的家庭提供60天免費上網，這樣可以保證低收入家庭的孩子們可以在家中上課。

瑞德西委在日本的治療效果非常好。14位平均年齡75歲的老人，在重症入院、生命垂危的情況下使用Remdesivir兩周後無一人死亡，半數以上治癒。

United we stand, divided we fall.

美國的沃爾瑪、Target、CVS下周會提供停車場，有自動檢測機器人，開車過去直接檢測是否是陽性。
大家不用下車！不用下車
",0
3月1日起所有衛生紙及面紙等漲很兇30%有些賣場都已缺貨，要買要快。,0
這跟民眾拿到公所財政課補單的法院強制執行單一模一樣， 連我們在補開單的人都看不出是真假，自己 真的要很清楚有沒有繳過各項稅目及規費，不然真得很容易被騙。,0
今天下午龍捲風橫掃過  屏東里港大橋,0
孩子的健保卡照片阿 不用急著去換了  只要去把戶口名簿影印 放寶寶手冊就好了 看醫生會看戶口名簿 健保卡不用急著換 到孩子懂事在換就可以了 沒壞掉或是不見都可以繼續用 健保卡保存好 到時要換時 換健保卡時會看妳保存怎樣在決定要不要收工本費200元 ,0
金蘭醬油第二代鍾秋桂一家因深信吃非洲大蝸牛可以強健補身，遂在桃園的別墅中以蔬菜餵養大蝸牛，在1985年6月27日，鍾秋桂一家生食自己飼養的大蝸牛後，不幸同樣感染廣東住血線蟲，造成一家五口包括鍾秋桂夫妻、母親鍾林腰、長子鍾德富皆不幸身亡，次子也因染病臥床10多年後同樣離世，僅剩當時人在海外的三兒子鍾德亨倖免於難，一夕之間全家險些滅門。,0
"各位婆婆媽媽美女小姐們
有非常多人
都不知道
我們在繳的
水費電費瓦斯費
電信費
帳單上面都可以
對统一發票只是字很小
常常很多人繳完
就放著確不知也可以對發票
千萬百萬就飛了
切記！切記
繳費完了不要丟
可以對發票
千萬百萬富翁就是你",0
龍山寺發起～全臺灣及政府公務人員以及廟寺～所有臺灣人～要吃3天全素食～來消災疫情～居住臺灣的人～平安渡過災情～日期～從4月12日黎明開始～到4月14日深夜12點正～,0
日本從明天零時起，己經鎖國了，禁止73個國家人民進入日本了，包含中國香港台灣。,0
沒有不怕死的人”面對疫情恐慌，老美搶衛生紙大戰比起台灣人強太多了。,0
"乙種租賃車(防疫期不可接機國家)

3級：
中國、香港、澳門、伊朗、義大利、韓國
2級:
日本、新加坡
1級:
泰國

目前（3/4起）以上國家回國旅客，乙種租賃車均不可以接機，只能搭乘防疫車隊車輛，違者重罰！

防疫車隊目前只限甲種租賃公司，目前防疫車隊只開放給格上、和運、愛維士組成並在機場設立櫃台，如果有各位老闆的客戶從疫區回國可以請客戶在機場櫃台現場訂車，並配合政府防疫政策。
（需搭乘防疫車隊的旅客在機場內防疫檢查人員會開立單據給旅客）

這是我整理出來並確認桃機航警局、桃機計程車委員會，得到的資訊。希望大家用得到。千萬不要被罰款了哦！",0
香港朋友分享：這是昨天深圳封城前大批居民湧入香港的景象.生在台灣是何等幸福.對不眠不休的防疫人員請給予鼓勵～,0
"薰衣草、迷迭香....都無效！洗衣物前加「這個」，殺死80%塵蟎
 

臺中榮民總醫院過敏免疫風濕科主治醫師蔡肇基曾做過「塵蟎逃亡實驗」，將塵蟎放在玻璃圓形培養皿中，中間放塵蟎飼料，再依序將各種沾了不同精油的棉花，置於培養皿中。透過顯微鏡可觀察發現，若塵蟎不喜歡某種精油味道，會從培養皿中跑出來，藉此判斷塵蟎喜歡或排斥哪種精油味道？

實驗結果發現，塵蟎不喜歡尤加利油的味道。遇到尤加利油味道，塵蟎就會離開。相對的，不論是迷迭香、薰衣草、檜木精油味道，塵蟎都喜歡，並不會跑走。

蔡肇基醫師說，澳洲因生產尤加利油，做過很多類似實驗，將衣服泡在濃度0.1％的尤加利油浸泡液中（例如1公升水加1毫升尤加利油）半小時以上，當衣服沾上尤加利油味道再清洗，會發現塵蟎不喜歡那味道，數量大為減少，而達到防制效果。


蔡肇基醫師建議，不論是衣服、寢具床單都可如此做，清洗前泡一下0.1％的尤加利油，時間為半小時至一小時，再丟進洗衣機洗，洗完衣服會有點尤加利油味道，塵蟎聞到就比較不喜歡來。",0
"明年的假期好多好多喔...
行政院人事行政局已經公告了


2019年(民國108年)放假及辦公行事曆

1、中華民國開國紀念日(4日)：107.12.29-108.01.01

2、農曆除夕及春節假期(9日)：2.02-2.10

3、228紀念日(4日)：2.28-3.03

4、兒童節及民族掃墓節(4日)：4.4-4.7

5、端午節(3日)：6.07-6.09

6、中秋節(3日)：9.13-9.15

7、國慶日(3日)：10.10-10.13",0
"【日本再生醫學革命】
最近十年，「再生醫學」可說是醫學領域的新興顯學。所謂再生醫學，簡單來說，就是透過人體細胞，再生出具有功能的器官組織，用來修復不健康的器官。而日本的細胞治療技術，又可說是當中的先驅。尤其2012年，日本科學家山中伸彌，因為發現一種幹細胞iPS，獲得諾貝爾醫學獎，更促使日本安倍政府投注大量資源，發展國內的細胞治療技術。現在在日本，病人透過自己的大腿肌肉細胞，可以治療本身的心臟疾病，甚至這樣的技術，還獲得日本的健保給付，應用在心臟衰竭的病人身上。",0
"#確診案例曾到屏東市國民運動中心 #屏東大學 #環球影城 #潮州健身工廠 #長治鄉玄天上帝附近球場……
屏東縣新增3例武漢肺炎確定病例，皆為敦睦艦隊案人員

中央流行疫情指揮中心公布敦睦艦隊共24例確診，19日新增案例其中3例為屏縣個案，加上18日1例，共有4例皆為敦睦艦隊人員，確診個案目前皆收置醫院治療中。

屏東縣政府接獲新增案件，立即展開各項緊急防治工作，嚴防疫情擴散蔓延。衛生局說明，這4名個案皆於4/15日下船，第1例於當日自行騎車返家1小時，即又返回軍艦，未有社區活動史。第2例經疫調顯示，曾出入的公共場所為屏東市國民運動中心(4/16 17:30-19:00；4/17 15:50-17:30)、長治鄉玄天上帝廟附近球場(4/17 17:30-19:00)，其他地點皆短暫且有戴口罩。第3例4/16下午至屏東大學找朋友、4/17至屏東大學接朋友於環球影城食用晚餐即返家未出。第4例曾至潮州健身工廠運動(4/16 10:30-14:00)，同日即全程戴口罩搭乘火車及高鐵前往其他縣市，已將疫調資料提供中央流行疫情指揮中心，衛生局已初步匡列掌握27位接觸者進行居家隔離及自主健康管理，並進行相關衛教及環境清消。4/20相關館場封館消毒，加強監測並請民眾提高警覺，相關疫調持續進行中。

 衛生局表示，因此波疫情部分確診個案有至社區活動，提醒民眾出入公共場所須加強防護措施，防疫重點如下：
一、 請醫療機構提高通報警覺，加強TOCC、通報及進行必要的醫療措施。
二、 強化社區防疫，民眾如近期出現發燒上呼吸道症狀或嗅味覺改變等疑似症狀，
請配戴口罩儘速就醫。

衛生局提醒縣內防疫安全需要縣民共同配合各項防治措施，才能將疫情傳播風險降到最低。再次提醒民眾應做好個人手部衛生與咳嗽禮節；與他人保持室內1.5公尺、室外1公尺的社交安全距離，若無法保持請配戴口罩；搭乘大眾運輸時，應全程配戴口罩並配合量測體溫；若身體不適請戴口罩速就醫，主動告知旅遊、接觸史等，並落實生病在家休息，加強疑似個案之診斷通報及相關防護措施，避免社區感染之情事發生，共同維護全民健康安全。
#資訊提供屏東縣政府",0
"日本這次捐給中國大陸的抗肺炎物資，箱上特別印了:「山川異域，風月同天」這兩句話。

語出自宋初贊寧所著《宋高僧傳》
唐代名僧鑑真赴日弘法的故事~

當時日本期待中國高僧前往說法，宰相長屋布施千件袈裟送來大唐，上繡偈語「山川異域，風月同天，寄諸佛子，共結來緣」。
鑑真為之感動，應其所請東渡，佛法因此大盛於東瀛。

如今日方捐贈物資，特意引用此典故，不但對受者禮敬備至，更展露自己的學養與謙遜的高度。

「禮失求諸野」今天日本保存的華夏文明，恐怕比兩岸還要更多。
山川異域」並非地理上的懸隔，實乃心的懸隔。
「風月同天」也並非空間上的同在，實是心的同在。",0
"我朋友的女兒
請台中朋友幫忙一下🙏

事發時間：3/3 晚上7:50_8:15
事發地點：凱旋路跟經貿5路交叉口
受害者車牌：黑色MRG-3719
事發狀況：
受害者在此地點發生車禍.因現場道路無監視器.想尋求各位網路朋友幫忙轉po轉傳..可否有當天經過的朋友可提供行車記錄器.想找到當天車禍真相事發經過.怎麼發生.受害者因頭部重創顱內出血.在3/5日已經安詳離開.目前只有肇事者一面之詞.家屬想知道當時的真相，麻煩各位朋友.協助來對向車道，往河南路口的車輛有目擊到的人請幫忙出面協助，不想讓這位女孩走的不明不白，現在真心相求當天有看到的目擊者或有辦法提供行車記錄器..感激不盡..家屬希望清楚自己孩子離開的真相.拜託🙏
只要有關於當天有辦法協助到的影片.麻煩都提供給我們.感激不盡
麻煩大家

聯絡人：曲小姐
聯絡電話：0929599212

幫忙轉貼",0
"蓮傳上師傳來資訊
.................

華府首例是牧師！　確診前佈道握手「超過500人」
,
國際中心／綜合報導

美國華府聖公會喬治城基督教會（Christ Church Episcopal in Georgetown）的牧師柯爾（Timothy Cole）7日被證實為當地首例，確診前握手超過500名教友，目前只要在2月24日至3月3日間去過教堂的民眾，都被要求進行為期2週的自我隔離，為慎重起見，教會也已取消主日禮拜等活動，這是該教會1817年創設以來，首度停止所有活動。


 
教會發言人沃爾莫（Rob Volmer）提及，柯爾在2月22日開始感到身體不適，休息過後症狀減輕許多，於是繼續參加教會活動。3月1日柯爾共參加了4場教會活動，約與550人接觸，沃爾莫補充說明，當天上午柯爾發放聖餐給信徒前，已確實洗手並消毒，也花了5分鐘告訴大家勤洗手的重要性。

美國當地時間9日晚間，一名曾參與教會活動的男子確診，該地區共新增3例確診。華盛頓衛生部的博士塔爾沃瓦爾（Anjali Talwalkar）表示，美國截至今（10日）中午，共717例確診、22例死亡，目前還有數百人需要觀察。",0
「突發」武漢方艙醫院發緊急通知：大量肺炎康復者已復發,0
"   唐鳳(跨性別女性 )接受媒體訪問時，澄清一些以訛傳訛的說法 ，謙稱180是指他 的身高180 公分、iq是160(因為成年人iq160以上測不出、不具意義 )，他小學就能夠解簡單方程式 ，14歲自學 常拜訪請益研究所的教授，16歲自創網路公司， 他的母語是台語，因他從小由彰化鹿港人的祖母帶大。11歲隨父親到德国留學，學會德语、法语。17歲常要 出國參加會議所以才把英文也練得很溜， 可謂精通台語、國語、德語、法語、英語，。他在apple的顧問費一小時Ntd 18,000元， 33歲就退休。 現在是蔡政府的政委專注於開放政府 (透明、參與、課責)， 台灣的民主 透明化有福氣了!",0
早安，口罩會難買嗎？可以買棉質開口口罩，穿過醫療用口罩，每日清洗更換，就可以減少醫療用口罩量。,0
"家裡有小朋友未滿12歲的話，可以拿戶口名簿，到當地區公所辦理，幫小朋友免費申請記名的一卡通 (悠遊卡)。很實用喔！

也請分享給你有需要的朋友。",0
"水煮蛋
容易烹煮的水煮蛋，含有豐富的蛋白質，也是Omega3的來源之一，而蛋黃更富有葉黃素，是護眼營養素極佳的來源。",0
美國FDA要求明文禁止「6歲以下幼童」吃感冒藥,0
"一項刊登於《阿茲海默症期刊》(Journal of Alzheimer's Disease)的德國研究發現，透過攝取omega-3脂肪酸可改善高齡者的記憶力！研究團隊以50-75歲的44位中老年人為對象，將他們分為2組，一組每日給予2.2克的omega-3脂肪酸（DHA或EPA），另一組則給予安慰劑。 

結果持續26周後，服用omega-3脂肪酸的組別相較另一組服用安慰劑的組別，對於位置記憶的能力較好，而腎臟科名醫江守山則曾在受訪中指出，富含Omega-3的魚類前4名分別為鯖魚、秋刀魚、鮭魚與土魠魚。 

而100克的鯖魚中，便含有2.9克的Omega-3，約為1～2片的大小；100克秋刀魚則約2.8克，而一尾秋刀魚則約140～160克，因此吃上一尾秋刀魚大概可攝取到4.2克的Omega-3；鮭魚則含有約1.9克，而土魠魚則約含有1.8克的Omega-3。",0
"緊急通知：
快看看自己或家人的高血壓藥有沒有在其中，有的話趕快去請醫師換藥，勿自行停藥！

大陸浙江華海製藥公司所生產高血壓治療藥品原料中，被查出含有讓動物致癌的成分，食藥署調查國內共6款藥品、46批藥品使用這批原料，包含生達、瑪科隆、永信等業者都有產品在內，約出貨1049萬顆，已要求藥廠立即下架，並於1個月內完成回收。",0
"眼牆置換成功，颱風更增強

(18:45發佈)第8號颱風，昨天晚上開始進行第一次眼牆置換，首先出現出現雙眼牆後，再來內眼牆崩落，稍早已經完成眼牆置換，從雲圖可以看出，颱風再次轉出清晰的颱風眼，目前強度已經比昨日更強一些。
颱風路徑預估，仍然是「直撲台灣北部」，以下分類說明：

⚠颱風特徵：
❶強度強：侵襲台灣時，預計仍是「強烈颱風」或「中度颱風上限」。
❷移動速度快：受明顯導引氣流影響，颱風將「飆車通過」台灣，總體影響時間，不會超過24小時。
❸較不受地形破壞：因為預估路徑無明顯登陸，颱風可以用最完整的結構侵襲台灣。
❹無西南氣流：颱風走得很乾脆，後續無引進西南風水氣。

⚠陸上影響程度：
依照目前颱風預估路徑，與台灣地形綜合考慮：
▋直接侵襲(風雨最猛烈)：北部、宜蘭、馬祖。
▋直接侵襲(風雨猛烈)：中部、花蓮、金門、澎湖。
▋間接影響(影響較小)：南部、台東(雖較小，仍要做防颱措施)。
(❗海上部分，台灣附近全海域，風浪都大。)
(❗由於路徑仍有微調空間，請留意最新貼文。)

⚠影響時程(本島、澎湖)：
▋風雨漸有：週二(10日)下午起。
▋風雨漸大：週二(10日)晚上起。
▋風雨最強：週二(10日)深夜~週三(11日)早上。
▋風雨漸緩：週三(11日)中午後。
▋風雨緩停：週三(11日)晚上起。
(金門、馬祖，「週三上午~晚上」注意風雨。)

⚠行程安排：
有安排行程，敬請避開「週二晚~週三早」這段期間，陸海空交通都容易受到衝擊，若抓出緩衝時間：「週二~週三」都不建議安排活動，其餘時間不受大影響，可正常安排。
但颱風過後，山區不適合前往，敬請大家自行留意。

以上提醒。
",0
台中市公立高中職學生的營養午餐，台中市政府每人每餐補助5元，私立高中職的學生，沒有補助，是什麼道理？比較不會讀書的孩子，讀私立學校就要吃差一些，他們家長沒繳稅嗎？,0
許多人接過一響起來就掛斷的電話,0
11:23	⚠【美参议院通过提案限制特朗普关税权力】云财经讯，当地时间11日，美国国会参议院以88：11的压倒性表决结果通过了一项针对特朗普政府贸易政策的非约束性提案，寻求限制特朗普以国家安全为由加征进口商品关税的总统权力。这是美国国会首次对特朗普行使总统关税权力作出的立法行动。在88票的赞成票中有39位共和党参议员、49位民主党参议员。11日的程序性投票通过后，下一步就是希望能够通过国会立法，让国会重新获得征收和管理关税的权力。,0
看看英國潛水員😎如何前往洞穴拯救泰國足球隊的年輕人，他們的勇氣和毅力是直得世人讚掦。🙏🙏🙏,0
決明子沙池幾乎要了女兒的命！塞進鼻腔五天才發現取出！,0
"高血壓藥含有 ＃致癌物？ ＃先確認批號， ＃勿自行停藥！（本圖文授權所有醫療院所及醫事人員自行使用）
　
日前爆發 ＃Valsartan 這種高血壓藥中，從 ＃中國浙江華海藥業 製造的原料藥，含有 ＃二級致癌物NDMA的新聞，引起一陣恐慌。看了食藥署的公告後，目前被污染藥品的批次已經整理出來了。
　
NDMA 是一種半揮發性有機化學物質，在 IRAC 被認定為 2A 級的致癌物。大家聽到致癌物可能會很緊張，其實 2A 類致癌物，是在 ＃動物實驗中發現證據可致癌但人體上缺乏明確證據 。其他一樣是 2A 致癌物質的還有黑糖跟咖啡中都可能出現的丙烯醯胺。而菸酒更都被認為是一級致癌物。因此如果不慎食入這類二級致癌物，其實不用立刻非常擔心，主要還是劑量的問題。
　
而高血壓是需要長期穩定控制的疾病，如果在沒和醫療人員討論下就自行停藥，可能發生的近期風險，包含高血壓危像、心臟病、中風 ... 等，風險及傷害絕對會比起吞下一顆「可能」含有二級致癌物的藥丸還要大。
　
藥物裡面出現二級致癌物，當然是 ＃錯的，因此有下架以及徹查的必要性。但在這個過程中，更重要的還是確保國人的健康安全。
　
--

以下是建議民眾可以採取的作法：
　
1. 先檢查自己吃的是不是這些藥？
　
2. 再確認藥品的批號（翻到外包裝盒的背面，看 LOT 或 BATCH 後面的字母跟數字），是否跟食藥署公告的批號相符。如果不相符，先不要擔心。如果相符，請洽原發藥的醫院、診所或藥局換藥。

另外也可能發生，有民眾拿到的藥不是整盒的，或者是其他不易確定批次的狀況，如有這種情形，也請直接洽詢原發藥的醫院、診所或藥局。
　
3. 勿自行停藥。如果有疑慮，應和自己的醫師或藥師討論，避免自行停藥發生危險。

--
　
目前食藥署已經在 7/7 日時，要求業者啟動回收作業，通知醫療機構及藥局立即下架停止供應，並於 1 個月內（107 年 8 月 7 日前）完成回收，請衛生局督導下架回收事宜，並請業者後續使用其他來源之原料藥。
　
這次事件，中鏢的也不是只有台灣。目前根據相關外電報導，包含德國、法國、加拿大、奧地利、義大利、西班牙 ... 等 22 個遍佈歐洲、美洲、亞洲的國家，正在進行召回行動。（好吧，趕這種流行也沒什麼好開心的）
　
如果上面的資訊太複雜，請你記得兩句話就好： ＃先檢查批號， ＃切勿自行停藥！
　
最近實在很擔心有長輩們因此不敢吃藥，反而發生嚴重的危險，請大家協助分享這則訊息，也可以試著用這份資料說明，讓長輩稍微安心。麻煩大家了！",0
