上面的是什麼系的 ???? 感覺怪怪的,non-popular
哈哈是我啦,non-popular
"小夜市現在的位置真的好不方便
 常常想吃一想到要走過整個學校就覺得算了??",popular
B3 請公布,non-popular
教務長真的棒！！,non-popular
看得出是力學專家,popular
"我之前也遇過一次，拿去原廠修還跟我說整組壞掉
 結果沒修理拿回來一按就好了= =",non-popular
我身邊也有這樣的同學，不過我會覺得代表她很喜歡我，也沒什麼不好，只要不要做出或說出影響我聲譽的事就好了,non-popular
????????,non-popular
B1 甚至在吐口水 阿彌頭佛你誰幸運獎落誰家怕爆,non-popular
加∼一起到處吃吃(?????????),non-popular
馬德第一次看這麼安靜的比賽,non-popular
??數量減一,non-popular
B6你是說 猴子樂團要來我們學校嗎??,non-popular
"B18 自己在乎的東西當然在意啊
 莫名被搞 誰不會生氣 zzzz
 我沒在打棒球 但將心比心很難？",non-popular
台電宿舍那邊萊爾富那條有賣傳統甜甜圈的攤車，雙胞胎我不確定有沒有,non-popular
"幫補圖
 https://i.imgur.com/OT1njOU.jpg",popular
推推！本人真的跟哆啦很像！,non-popular
要懂得講幹話,non-popular
"老闆加油！好期待你們的關東煮！
 健康餐也很好吃！",non-popular
同感 嗓門有夠大 一群印尼來的猴子??,popular
錢的問題的話，建議原po找個短期工作轉換心情吧,non-popular
"我目前一個禮拜會去3天大義24k
 或許那裡能看到我",non-popular
好的 塔綠班 四個同意,popular
我都上課滑dcard,non-popular
原本的22學分真的有夠低,non-popular
"我只希望表演的part可以換一個麥克風 拜託
 現場聽耳朵真的有在痛
 

 但私心說一下 都唱的很棒 尤其品設表演自選曲真的很讚 設院的衣服幾乎都好好看好可愛",non-popular
B2哈哈哈你是鬼才吧,non-popular
B2 你的例子我給0分??,non-popular
"拉麵一碗300就沒什麼人抱怨
 可見問題不是出在鹹粥賣太貴
 而是台灣人覺得台式美食沒有價值",popular
"不講明白點猴子知道是在指他們嗎？
 有那麼多系有國防課，若是你一個發文國防課的猴子別放音樂了，沒頭沒尾的，誰知道你在指誰？這個範圍很廣你知道嗎？限縮範圍很基本
 原PO說國貿系放音樂的猴子，必須要符合國貿系和上課放音樂的猴子這兩個條件，此時不應該以偏概全認為所有的國貿系都被批評了，很簡單吧",popular
"還沒上床就暈船
 真的是恐怖情人",non-popular
B2 叫我嗎？,non-popular
大型工業垃圾,popular
我也好想密人家,non-popular
"你第一次校慶？ 我們學校很多活動本來就會提早開始 延後結束啊
 至少他敢唱 不然你去唱 意見好多
 

 大家可以不回了 這版感覺有精神問題",popular
B4 這倒也沒有，他們大都考上醫科，應該比較難拿卷吧,non-popular
先把妹妹交出來,popular
我教室在六樓，我都是在P棟先搭電梯到五樓，然後再走到EE那邊再爬兩層XD,non-popular
驚！臺灣大學再爆醜聞，疑棒球比賽球員兼裁判，知情人事校版具名質疑比賽公正性，受害學生無奈嘆：How to lose?,non-popular
B9 可以！,non-popular
"大學四年ㄉme：有過就好??
 期中考完就開始算期末只要考幾分就會及格
 啊真的大學四年都沒被當過也沒停修過
 但就是系排超爛哈哈 都50%以下的那種
 拿B真的是我的家常便飯
 我很不認真我先承認
 （啊有些是認真了但還是只拿B啦）
 

 但我真的是沒什麼雄心壯志的人
 早就知道自己不想推甄也不想出國的那種
 畢業後還是有找到工作沒有餓死啦
 

 希望可以緩解原po的焦慮??",non-popular
我是她男友 你回家打手槍吧,non-popular
"B3 如果是我的話 知道有其他妹子
 就算本來有好感也會好感清零
 可以突然冷她一下看看 
 但不要是因為有其他妹子的那種冷
 或者讓他知道有其他妹子對自己有好感
 但不要是自己有其他妹子
 我講的好亂哈哈哈",non-popular
"不用擔心
 到時候全高雄都看得到",non-popular
約她捉i啦,non-popular
B3 組員基本都女生，這算是另一種性別錯誤嗎??,non-popular
好心人但這台是活力??,non-popular
一百真的還好，如果降價80吃三色豆真的會怒欸,popular
拉麵很多好吃的吧,non-popular
Cp值很爛貴食材普通+沒什麼服務的服務費,non-popular
麥德多有甜甜圈,non-popular
B2 這篇也叫葉以後沒人要po文了,popular
身為成績差的一員，有些人的言論真的很讓人不舒服。,non-popular
B6 有禮貌台大生活大使？,non-popular
我也是高中睡褲被偷，現在都穿北一女裙睡覺,non-popular
B10 等你投資啊,non-popular
"還好上限有調整..
 不然財法南哥可能要讀大六了",popular
怕被當 當初還翹課 很矛盾欸,popular
卡個（好奇現在畢業證書到底長怎樣,non-popular
太狠了 無情工商一波,non-popular
怎麼有種你花錢被嫖的感覺,popular
"其實我也覺得有點不到位欸
 早上的主持人我比較喜歡
 感覺他們就是在做自己而且還跟表演的人互動
 講一堆冷笑話帶動氣氛",non-popular
B13 請問一年級可以去嗎,non-popular
B7 阿你是在打分機喔(###,non-popular
??,non-popular
推丁丁,non-popular
B3 已經加了！,non-popular
我可以哦，我超會聊,non-popular
B4 我沒有說他很無聊吧,non-popular
"我雖然新北人但我願意為了帥哥去一趟台南
 （沒有啦",popular
樓上有人在自肥？,non-popular
B13 我是不知道多帥 但一定比你帥,non-popular
B10 期待哪天有女生路過看他們會不會嚇到關門（？,non-popular
B6 是的！,non-popular
推！！！,non-popular
火爆現場！？,non-popular
謝謝你！好善良的同學！！,non-popular
"我一期F棟住很久了
 真的超崩潰的
 要不是房東人好好的
 不然分分秒秒都想搬出去
 完全心聲欸
 每次都在說是不是搬家
 （之前有人跟我說他們在整理遺物我就心裡平衡多了）
 尼瑪每天搬家喔
 桌子一直移
 走路超像大象
 每天掉東西
 硬物在地上滾來滾去的
 每次開個門 還有聽到很長的拖移聲
 真的是他媽的",non-popular
哈哈是我啦,non-popular
好色喔,non-popular
"Am I a joke to you?
 https://sticker-assets.dcard.tw/images/373c13cc-b66c-41e5-b460-a2c8c61c26c5/orig.png",non-popular
今天的粉頭都好兇，我好愛????????,popular
大推學善！初診1200但是會把問題的原因（還會有你沒發現的問題）一一告訴你，程老師的徒手治療真的神，做一次直接好一大半，也會教你復健動作跟生活習慣的保持,non-popular
"不洗澡躺床我可以接受耶
 畢竟也不是每個人都晚上洗澡
 （我是早上洗澡派的∼）
 反正被套床單勤換就行！",popular
你都在銘傳裡，當然是幫忙圓長官的夢啊！,non-popular
"拍拍
 

 通常是郵差叔叔折到的啦
 去圖書館借個十本書壓他
 久了會平一點",popular
"B0這個香軟妹子如何??
 https://i.imgur.com/dFw9iEO.png",non-popular
"同感+1
 但也不用這麼苛責啦 主持這種東西吃臨場反應
 能練習大型活動的機會又不多
 還是希望鼓勵代替責備",non-popular
趴上去,popular
"我以前就知道自己不喜歡唸書了 但沒辦法 所以我都盡可能用最少時間唸到可以80分就好了
 畢竟在上去的話可能要花更多倍的心力",non-popular
"B11 我沒有說他是07的 我也不知道
 但原文真的太好笑ㄌ
 https://i.imgur.com/tpW2wFJ.jpg",non-popular
"我高中時只有一個朋友，但三年過得超快樂的（而且他是全校第一名，課業都靠他??）所以夠知心的話，一個朋友也夠了（雖然他很常虧我損我??,但實際上私底下是很關心我的QQ)，何況妳有五個朋友，加油",non-popular
"很推陽明! 要預約
 不用太擔心治療危險或沒有用，我覺得郭哲綸治療師的手勁和技術都很到位，肩頸、背部痼疾讓他看完都有大幅改善
 療程結束也會教你怎麼拉筋、訓練，主動問會有更多收穫
 

 看部位單次大概600-1000，一次療程四次左右
 可以的話，健康錢還是不要省吧
 （望向健保給付的東安復健...我自己看好幾次都沒有改善的感覺QQ",non-popular
告五人啦啦啦,popular
撞到人要說對不起,non-popular
B10變成動人的那美妙聲音,non-popular
https://i.imgur.com/BhnCnY6.jpg,non-popular
"我覺得男性可以多學學吧
 尬聊又失禮真的不行誒",non-popular
B7 如果你是醫學你接受這種輸法嗎,non-popular
B17 笑死,non-popular
"我是那篇文的原po
 恭喜你遇到自律的朋友能夠帶你一起往上拉
 祝福妳在以後的學業加油並脫穎而出 ??！",non-popular
????？,non-popular
好佛 推！,non-popular
B6他要騎出去啊，左轉然後直接撞到,non-popular
"長得醜還是乖乖看書就好了
 直到之後學弟妹要考研選教授時
 那些之前不屑理你的學弟妹們
 這時候就會主動跟你裝熟攀關係",popular
B1 是那間力軒屋對面的那個嗎~,non-popular
直播部分聽說被佔走器材，不讓專業的弄：）,non-popular
不管怎樣 我是覺得不妥拉,non-popular
"如果是我 我可能會嚇死吧??
 感覺超莫名其妙",non-popular
期待相親大會,non-popular
"https://i.imgur.com/0UYTMO2.jpg
 進不到",non-popular
存摺拿給他們看,non-popular
真的看老師！我大一修3門課的超輕鬆，聊天聊3節課沒有任何作業也沒有考試??就這樣過1年,popular
方便留你賴的id嗎 我加完後你在刪掉?,non-popular
回宿舍尻尻啦低能理工宅,non-popular
Was?,non-popular
去各系球隊晃一圈應該找得到吧,non-popular
B10走啊走啊一起~,non-popular
教學？,non-popular
學長娶我,non-popular
#ERROR!,non-popular
通常被這樣搞的都是亂停車的??,non-popular
請問下學期大會考時程公告了嗎,non-popular
"海兒男友嗎 真的蠻厲害的 還很會跳舞 畫畫
 身為男生的我也很崇拜",popular
"不管你成績好壞 你去找工作後 別人還是會把你當智障
 目前你還是自我感覺智障而已 至少還沒被智障當智障 呵呵
 好饒口歐:>",non-popular
幹嘛碼車牌，車牌是公開資訊，秀出來直接檢舉了啦，不用幫這種垃圾留情面,popular
"你可以參考這篇（開玩笑的啦
 

 尷尬又好笑的搭訕過程
 https://www.dcard.tw/f/nthu/p/237579350?cid=162A468E-29CD-4748-928E-0B4EE7D3429E",non-popular
B5 B3 我也有啦！但手機螢幕太小,non-popular
"加油加油！認真好吃??
 我自己覺得是學餐的NO.1",non-popular
"退了推甄才好看，明年努力修吧
 不退被當難看還不是要重修",non-popular
??,non-popular
沒差 因為不管幾週我還是會拖到死線前才開始弄,non-popular
簽,non-popular
我是蔡浩宇 對不起我不該偷拍,non-popular
是只要去聽就有嘛 我好缺群育哦,non-popular
"B28 不討論是怎樣的不討論
 如果是那種不敢搶著說話只會回嗯
 最後整場討論都有認真聽
 卻講不到十句話的人
 這樣算是有出現但不討論嗎？",non-popular
你最好祈禱他的骨盆沒有歪掉??,non-popular
不是每年都出很難嗎？,non-popular
B6 啊阿偉還有在吵嗎,non-popular
B1 還有勁戰猴在那邊補油門,non-popular
真的還假的啦,non-popular
原來就是你…害我早上??,non-popular
碰瓷,non-popular
B12 熬夜做完了耶，再來心得掰一掰，邊緣人厭世是正常的吧，好好的週末別想逼我去解三小謎,non-popular
"B8 真的是當限時動態在發
 只是想分享您的手吧？",non-popular
哀額 講那什麼鬼話,non-popular
"希望你可以早點找到你的手機
 身為御宅同好很了解你焦急的心情",non-popular
"畢竟目標明確是要出國讀研或轉雙輔，他們討論的不是針對所有大學生，而是有特定目的。
 對於其他人而言，成績不會定義你是誰也不代表你會有怎樣的人生。
 努力了沒什麼成效，我覺得跟助教或教授談，大部分都會給點方向的。
 我知道各位壓力都不小，辛苦了，希望大家的努力能獲得回報。",non-popular
我是因為有清交二手我才玩fb的,non-popular
我的骨盆最端正,non-popular
??,non-popular
"和國防理工學院合作的系統工程生？
 他們昨天運動會一堆得獎的
 果然是軍人 體能很好",non-popular
雙的定義不就是兩個學位都拿，只要能畢業那要講哪個都沒差吧,popular
抽煙有夠解 = =,popular
源味肉燥飯,non-popular
人家的自由怎麼了 放不進去就下次請早,popular
我都上課開Dcard在文章留言,non-popular
"真的討厭分組報告的雷組員??
 很常遇到2...",non-popular
抱歉啦 跟你道歉,non-popular
越南的地球是不是比較大,non-popular
"B7 真的會讓人感覺是故意的
 當下會超級不爽????",non-popular
我怎麼覺得你好像是前幾天問怎麼轉系到台科大的那一位同學?,non-popular
"理學院聽起來比較聰明
 生農學院聽起來比較窮",popular
我猜平均60,non-popular
想問一下 私訊的話 就可以交換個資了是嗎？,popular
"B1
 只是在想為了一個報告值不值得..
 B2
 那我會輸（弱",non-popular
應該不會要寫心得吧？想要輕鬆拿點數??,non-popular
只有我高中被電爛，上大學之後才開始拿卷嗎？,non-popular
B2義大世界,non-popular
B3 南無~ 觀世音菩薩！！（死腔,non-popular
所以我都請大家收起你們過多的同情 不需要,popular
"室內抽煙到底是啥小==
 但凡有腦都不會這樣做吧",popular
b3蛤,non-popular
笑死 原po人也太好,non-popular
哈哈是我啦,non-popular
"我只知道台大有雞蛋所（基因體與蛋白質研究所=基蛋所=雞蛋所）
 -
 掰惹位 水煮蛋好好ㄘ?(?????????)?",popular
B0 菜雞,non-popular
他是帥哥嗎？想認識????,non-popular
我我,non-popular
風情金雞母這裡現在有一群猴子??有夠他媽吵狂尖叫高分貝的笑 但又不知道在哪裡 好想叫警察??,non-popular
B3 笑死 超????????,non-popular
單身之家...,non-popular
??最好是會早睡早起啦 他們是整夜不睡的好不好,non-popular
"回想+365的日子 好難相信居然撐過來了
 （btw 某些老師和輔導學長姐實在很討人厭 眼睛長在頭頂上 說話不留口德",non-popular
同學我認識你可以請我喝飲料嗎笑死,non-popular
"我確定那些可愛的妹妹比較喜歡大姊姊
 B0 你慢慢等吧",non-popular
可以玩嗎？,non-popular
"我自認自己能力不好
 分組報告都還算積極參與
 但沒積極到會去主導整個方向
 我只是會乖乖把分配給我的事做完
 這樣我算是2嗎？",non-popular
可能是風吹的（誤,non-popular
B12不一定吧 我反而不會喜歡可愛的,non-popular
5000 通常學期末才下來 1月初吧,non-popular
這麼霸道 暈了,non-popular
B3 是的 很多人排那間,non-popular
大二了終於知道當智障的感覺,non-popular
各系所都有沒關門的教室吧,non-popular
我合理懷疑上次約吃飯和合租的是你,non-popular
"水喔
 醫放又要出名了",non-popular
這種時候要先拿室友開刀才對,non-popular
"所以我才說車子不用買太好
 我的車舊舊髒髒的 
 別人連碰都不想碰
 更不用怕被偷",non-popular
不介意藍頭的話我可以陪妳聊∼,non-popular
"B1 那不是我的?_?，他是不見一整個
 我的只有薯條的部分不見了嗚嗚",non-popular
唯一支持高媽媽進駐理園,popular
最可恥的就是打女人?,popular
b0 人家要不要和人互動關你屁事，可笑，我看你周遭所謂朋友不過就是酒肉朋友吧,popular
"是苦中作樂∼
 整天都泡在法書裡面
 對「講話不帶法律用語」或「避開法律思維」
 應該不具期待可能性吧",popular
好人認認證,non-popular
@B5 在！可以去哪邊找你嗎,non-popular
推 b2 選不到課學分再多都是屁,non-popular
"關你屁事
 不要消費人家==",non-popular
B1 是猴子來了（說難聽點就是牲畜來了）,non-popular
"B2
 https://i.imgur.com/EefVzzv.jpg",popular
"有料 我認識的都沒像我這樣瘋的
 有能翻牆的短路都翻
 能跳下山的肯定不搭紅五
 認真講好了
 根本找不到一樣想玩高空彈跳的",non-popular
"猴哥猴哥~
 你真了不得",non-popular
去年也這樣，台大正常發揮,non-popular
"妳可以問問看板主有沒有這個服務！
 雖然我沒有坐過，但他們態度都蠻好的。
 （義守小Uber)
 https://i.imgur.com/skflT5L.jpg",non-popular
"B2
 B4
 已更新圖片，歡迎私訊或是聯絡我看房，如對價格不滿意，請看房時依狀況談價，有誠意轉租，有問題一定於第一時間回答!",non-popular
"B8
 我差點要幫忙罵人
 祝原po跟室友永浴愛河 天天享受0的快樂 
 幹^ ^",popular
太好了 終於改成25了！,non-popular
排擠跟大家都討厭你不一樣吧,non-popular
"真的是都讀到大學ㄌ出門給我帶腦欸??????
 到處都是三寶",popular
"背後集團 同一個啊 哈哈
 酷樂網 查一下",non-popular
輔幼妹妹的爸媽不同意，已哭,non-popular
B1 抱歉我就是那個愛看色色瑪琳的肥宅????,popular
"B10 可能是我太爛????????
 btw問過別班的老師都有選擇題而且都算簡單
 這個老師全挖空 然後要自己改變化",non-popular
在草地拔河 滑到靠北是要拔啥小,non-popular
好困難( ????? ),non-popular
"天才駭客欸
 晚上來我房間 給你好康的",non-popular
懷恩廁所,non-popular
真的常常亂標一通欸,non-popular
可是最上方那個圓形牌子不好看( ????? ),popular
https://i.imgur.com/GVXbi9n.jpg,non-popular
你也碼一下吧==,non-popular
"B13 我一期F棟 從大二出來住到大四三年了
 真的要不是格局不錯 房東付錢阿薩哩
 我真的幹爆
 

 而且我有直接對話過了，沒用喔
 

 B8 我是認真勸退
 我沒有說別的地方比較安靜喔
 你喜歡你的地方很恭喜
 如果你是房東金拍謝啦
 阿就真的隔音很差啊
 不吵只是鄰居真的U質( ?▽?)
 要來住的學弟妹真的要好好思考
 先拜拜也可以
 

 但F棟真的 
 電梯也感覺要解體了
 

 我朋友們都住這個社區
 牆壁明明實心隔音效果像木板
 還有那種聲音外散效應
 不一定是正樓上正樓下的聲音
 會找錯人?_?
 還好我只剩半年 大家掰掰",non-popular
可憐,non-popular
"看來不是只有我發現
 中原終於大發慈悲了",non-popular
B5 那那那那….我要冰炫風(? ε ?? ),non-popular
"除非超級明顯
 不然都不敢
 怕當工具人
 然後現在還有跟騷法
 男生也要好好保護自己",non-popular
來我懷裡,non-popular
清大賀,popular
有貼紙的撕下來,non-popular
三你媽觀,non-popular
"B1 道德感是正常人都有的吧
 難道你選擇朋友或伴侶會選擇一個道德觀低下的人嗎",non-popular
媽媽很嚴格然後唸淡江??,popular
好好笑一群母??,non-popular
"B13 我是疑問可不是肯定語氣喔
 說我的臉還好嗎
 我反而覺得你剛剛那種回答才像是在打自己臉欸
 看了真的覺得你好可憐
 惹到一堆有心人士
 砍掉重練吧",non-popular
好好笑 我還以為在講上面的,non-popular
B5 從以前就都在撕了，我每年都在講一樣的話，每次都有人說要告要告，到現在板上沒任何人告成功，為什麼呢？自己去爬我以前的留言唄,non-popular
"發生什麼事了嗎？
 這麼晚一個人在外面 而且是沒什麼人經過的地方 很危險耶 如果真的想找可以沉澱心靈的地方 還是找個燈火通明的比較好 要注意自身安全喔??????",non-popular
B19 我是預言家，你跟B7雙狼,non-popular
八里的真的超好吃,non-popular
"這乾金雞母屁事@@
 其他的也很吵啊",non-popular
B11 謝學長,non-popular
B4 我快笑死,popular
Pv=nrt的鼓手也好可愛我也不敢要哀居但我知道他名字（不知道怎麼寫）,non-popular
B7 笑死是多窮 窮到機車是分期到你退休是不是,non-popular
我覺得可以把最近板上的哪個系最美的文，放上來供大家參考要選哪個系的課~如何?,non-popular
愛死 不愧是我大攝影社??,non-popular
"B10 來啊∼來哥哥的懷抱??
 我保護你(///▽///)",non-popular
它存在自有他的原因 就算是適者生存也有個平衡點不是嗎 動動腦,non-popular
"B2 好啦 認真 
 至少不要太高冷，活潑一點，通常就會很多人追 ，這邊的意思是男女生的界線不要那麼保守，或是偶爾耍個白痴也可以，只要看起來不要太做作就可以了
 

 比起漂亮，男生比較會追可愛的女生",non-popular
B4 謝謝妳，真的很不好意思???♀?,non-popular
"B2 其實我也想了一陣子才來發文的>< 覺得跟不同生活圈的人聊可能會有不同的效果！可是會怕遇到奇怪的人(可是感覺這裡的大家都很和善
 真的！！沒有時間傷心的時候又覺得自己更可憐了QQ
 也幫妳加油??",non-popular
我有看到 我們怎麼約,non-popular
抱歉幫不上忙，我剛剛差點理智斷線把門敲掉,popular
麥當勞or美廣廚餘桶,non-popular
??????,non-popular
B6 食物的圖片有在我們官方IG/FB 可以看看喔,non-popular
B5 我想關注什麼事 干你屁事??,popular
我坐紅五從來就不刷卡，也不投現金，負責跟司機喇賽,non-popular
"你不是一個人啦
 每年差不多這個時間
 大家都開始憂鬱了
 我也是很容易被周圍影響
 戒掉社群軟體後會好很多
 照自己的步調走可以的 加油",popular
B7好！！！什麼時候??,non-popular
卡,non-popular
"https://i.imgur.com/KaK8nMY.jpg
 B10",non-popular
B1 王維典醫師,non-popular
0分,non-popular
倚天,non-popular
B4 笑死,non-popular
"推，完全沒在怕炸裂的啦
 大不了考試啊??
 反正考試的時候
 跟我拼的都是當年考輸我的那群",non-popular
B6 我的天,non-popular
猴子新技能：破壞鎖頭??,non-popular
B2 謝學長???♂?,non-popular
"跟系教官講 跟房東講 跟你爸媽講
 去問鄰居知不知道
 然後確認門窗鎖死進不來
 放個武器在床邊
 最好是這幾天找個人來給你一起睡（如果沒有其他地方可以睡了的話）",non-popular
騎many挖破管戴瓜皮，應該會要特殊得女生貼你，最好刁根煙,non-popular
B11也不好說，說不定你比老人先遇到台中棒球隊,non-popular
B9 那可以在你的外套失蹤記裡面開嗎??,non-popular
抱歉那是我的車，下次看到請幫我放倒,popular
摳北啊,non-popular
所以xxx是要填什麼？,non-popular
"B21你的重點很特別欸
 我覺得男生應該就是敢做敢當啊
 有膽不繳被鎖沒膽被記申誡解鎖嗎",non-popular
B8 不行?猴子也是有規矩的,non-popular
B14 沈睡搖籃中一直到永遠不醒,non-popular
"以後這種的都先檢舉 要借東西都去不分屆
 匿名有時候真的會被當傻子耍??
 拍拍妳",non-popular
到底是多窮笑死,non-popular
傻眼..又來，上個月不是才有宿舍仔被丟車嗎,non-popular
簽,non-popular
2ㄏ2ㄏ 狗可以一起吃香蕉嗎,non-popular
"那個坡度想也知道不可能讓你騎
 不然媽寶摔車會在那裡哭",popular
你才棄修 你全家棄修??,non-popular
想跟,non-popular
站內信,non-popular
麻煩前面路口金錢豹請：）把這當逢甲大酒店484,non-popular
B5 大人會發現什麼都得不到,popular
B13 欸真的！品設自選曲真的神,non-popular
是899的嗎？,non-popular
B1 沒辦法因為那時候車太多了 又是在斜坡 旁邊也沒有地方可以停 所以有點難處理??,non-popular
B1 沒錯沒錯,non-popular
性別錯誤…疑？,non-popular
"好好照顧自己
 人生還是美好的",non-popular
"認同 B7
 根本就沒人跟你說那30分鐘是要用來吃飯的
 還說甚麼早起的被中午起床的搶位子之類的==
 每個人作息本來就不同
 沒有辦法遵守規定只會在這裝",popular
謝謝你嗚嗚嗚嗚，手機找到了!!!!在圖書館。感謝這位好心的同學,non-popular
B3 快笑死…不要跟我說原po平常都這樣跟人搭訕,popular
B5不會∼,non-popular
B10 可能不夠喔,non-popular
我養的拉,non-popular
撞下去就豔遇ㄌ,non-popular
重點都在柯拉琪！！夏子超可愛ㄉ,non-popular
一起一起！去尋找美食！,non-popular
"樓上沒屁眼是不是，跟你說+9球棒狐支援，請補上
 https://i.imgur.com/U6GIbk0.jpg",non-popular
耶誕城演唱會啊gogo,non-popular
噁= =,non-popular
B2 你瘋了吧？,non-popular
溫柔友善的理性勸導????,non-popular
B13 謝謝你∼你超暖的哈哈會注意的,non-popular
B1應屆畢業生,non-popular
大一要選嗎,non-popular
B22 求卦,non-popular
太扯了吧,non-popular
"我是看勝利路上的技群 學生一個部位500 
 要看的話要有醫生開的診斷證明
 像我之前要去看落枕 就先去了第一聯合診所拍x光片（付掛號費+燒進光碟50）
 可以先打電話問問看物理治療所需要什麼",non-popular
B13 所以我說 要怎麼私下吵？ 你示範一下,non-popular
https://i.imgur.com/VerrDuz.jpg,non-popular
"遇到喜歡的女生請直接告白
 我用這種方式從來沒有失敗過
 ————我",non-popular
沒差啦，到醫院之後還不是下等工民,non-popular
他們感覺是已經改善了 時間已經不是半夜了 不然要他們要哪裡練習 學校也很有問題欸 代表學校出賽卻沒有一個空間能提供出來給他們練習才有人在抱怨說被吵到,non-popular
蛋花湯你被釘起來了??????,non-popular
直接走很困難嗎？,non-popular
你都沒辦法打手槍一定很困擾,popular
為什麼我反而覺得大學壓力比較大??,popular
有羅志祥,non-popular
所以請問B3要出來跟我道歉了嗎？親愛的你再不道歉和刪留言，我祝你期中期末被當光光+大三擋實習ㄛ??,non-popular
送中嘍,non-popular
好好喔∼我都遇到一群不做事的 還一直黏著我不放 ??,non-popular
B11 長髮才是正義！,non-popular
卡,non-popular
"覺得好爽喔 好期待未來可以被一群大佬級老師前輩和同學壓在地上摩擦的感覺
 https://sticker-assets.dcard.tw/images/1fce248b-db7e-4d96-aa93-7370f2eb9c1e/orig.png",popular
需要色鬼嗎,popular
"IG 有照片
 https://instagram.com/isu_lm_bxf?utm_medium=copy_link",non-popular
基本上有申請就會過吧,non-popular
B7 在學校時有認識，但後來分手了QQ,non-popular
我有空也想進去逛逛,non-popular
同理心就是人類社會的絆腳石,non-popular
怨念很深 笑死??,non-popular
沒有0,non-popular
"B16
 我也這樣覺得
 甚至漲10元我覺得都還在可接受範圍
 人少一點買起來也比較快",non-popular
B3 你跟她很熟嗎??,non-popular
好色喔,non-popular
B1 好的 期中考完剛好沒事再看一次,non-popular
推??,non-popular
"填了
 ————
 這作業就很兩極啊 看上面就知道如果組員都不知道在衝三小那這絕對是很痛苦的一份作業
 不過我們這組都是幹話王 真的是從出發到結束每個景點都是邊笑邊逛 結束還順便去老街逛街聊天 突然覺得自己有點幸運XDD",non-popular
"置頂？
 迪卡應該直接讓你當文化小天使好惹?(*???*)人(*???*)?",non-popular
B25 阿我就08啊，嘴你單純是看不過你那89態度,non-popular
B22 學餐B1，多寶閣旁邊。,non-popular
我也是同樣開伺服器的XD 去MC版上偶然可以看到有南台的人????,non-popular
又要騙,non-popular
B5 一定轟動,non-popular
聊！,non-popular
超壞 幫你拍拍 希望他以後也被人家放鳥 壞東西??,non-popular
感謝原潑好人一生平安????,non-popular
B1猴子本人？,non-popular
B10 來認識(?????????),non-popular
應該是冬天發情期到了,non-popular
你還不是只會在這裡嘴炮ㄏ,non-popular
"老闆加油！
 但那個飯加的醬有點鹹希望可以調整一下",non-popular
"台大研究所推甄--gpa
 台大雙轉輔---gpa
 國外研究所推甄---gpa
 大家高中選錯科系只能用雙轉制度來彌補以前錯誤的選擇 然後雙轉還這麼苛求
 所以大家都很憂鬱",non-popular
B3 右上角是不是還有果肉????,non-popular
有夢最美，希望相隨,non-popular
我在台中也聽得到了==,non-popular
B14 想事情蠻容易睡覺的XD抱個,non-popular
可以私訊找人打炮嗎,non-popular
看到一堆不到170的半殘仔穿工裝真的快哭出來,popular
遠離優越煌猴 你會發現人生很美好,popular
"大一的時候校園演唱會請trash讓我直接愛上
 結果疫情一來 演唱會什麼的都沒了????",non-popular
想加+,non-popular
今天沒什麼人,non-popular
"找一個普普的然後互相消耗的用意在哪裡
 當然是寧缺勿濫 不要交往了再來悔不當初",popular
"我覺得休學一年或許沒有關係，這一年好好的休息，讓自己的人生重新出發，並思考自己的未來，或許會有新的人生契機，要相信自己，加油
 

 成績的部分，我身邊有個同學起初也是讀得很絕望，後來她找我幫忙，很快就衝上來了，所以或許妳也可以找個班上成績特別好的同學幫忙，不用害怕，他們一定會願意幫妳的
 

 人際關係部分，我們系上大家基本上都和樂融融的，但有時候不一定是您的問題，可能只是那個環境不適合妳而已（不是那個環境不好，只是不適合妳），所以我才會說：休學一年讓自己的人生重新出發，換個新環境也未嘗不是件壞事
 

 另外，我覺得最重要的一點就是：千萬不要去恨那些討厭妳的人，凡事保持感恩心情，甚至感恩那些對妳不好的人（對 妳沒聽錯），試著多找出他們的優點，我知道這個建議聽起來很刺耳，但絕對會讓你的生活各方面漸入佳境，並且越來越快樂
 

 加油，真心祝福妳的生活能夠有所改善、越來越好",popular
有toyz,non-popular
笑死 是那個高木不是那個高木,non-popular
翻譯：對不起囉∼不過我沒有要補償你們的意思www反正你又不能拿我怎麼樣(燦笑,popular
你也很無聊阿,non-popular
我覺得很有被現實壓迫的可憐感滿可愛的啊??,popular
除了咖波我也喜歡佳播,popular
"抱歉 我認識那隻
 那是從水源街、幸宗壽司往裡面走，影印店老闆娘的貓咪
 很愛亂跑，剛剛出門就看到出現在郵局旁邊的咖啡廳
 https://i.imgur.com/8QJCPxw.jpg",popular
"是我?_?我真的很對不起?_?
 希望你的車沒有怎麼樣嗚嗚嗚嗚
 是我沒有注意距離然後車又有點老了煞車不是很好?_?
 真的很抱歉(;??????`)
 我應該要請你吃個飯的??",non-popular
可以幫你轉接桃園國際機場,non-popular
你484處男,non-popular
B3 可以來楠梓校區取嗎？,non-popular
B10 你誰啊現在走過來說啊,non-popular
"他主人是財法係的，應該是主人去係辦辦事，狗狗在外面等????
 很常看到他主人帶牠
 而且主人對他超好的∼助教都會帶著他",non-popular
護理新生有好幾個高的帥哥??,non-popular
B6 還有那個騎腳踏車的，騎就騎，一直亂叫,non-popular
